i_id,city,state,zip
962,San Antonio,TX,78215
963,Tallahassee,FL,32304
964,Austin,TX,78757
965,Sioux Falls,SD,57117-504
966,Yankton,SD,57078
967,Danville,VA,24541
968,Danville,VA,24541
969,Great Falls,VA,22066
970,Houston,TX,77061
971,Lawrenceville,GA,30045-671
972,Chesapeake,VA,23320
973,Dallas,TX,75209
974,Houston,TX,77061
975,Indianapolis,IN,46241
976,Kansas City,MO,64111
977,Manassas,VA,20110
978,Orlando,FL,32803
979,Philadelphia,PA,19114-101
980,Virginia Beach,VA,23455
981,Fort Pierce,FL,34946
982,Kansas City,MO,64145-169
983,Hagerstown,MD,21740-561
984,Shreveport,LA,71118
985,Shreveport,LA,71105
986,Glendora,CA,91740
987,Azusa,CA,91702-700
988,Glen Dale,WV,26038
989,Manhattan,KS,66502-6082
990,Manhattan,KS,66502-6082
991,Olathe,KS,66061
992,SAN DIEGO,CA,92101
993,LEXINGTON,KY,40504
994,WHITTIER,CA,90605
995,BALTIMORE,MD,21211
996,UTICA,MI,48317
997,TAMPA,FL,33602
998,MONTGOMERY,AL,36116
999,CAMP HILL,PA,17011
1000,CLAYTON,MO,63105
1001,ALBANY,NY,12205
1002,WILMINGTON,DE,19806
1003,SOUTHFIELD,MI,483224400
1004,LAS VEGAS,NV,89119
1005,HANOVER TOWNSHIP,PA,187023347
1006,ATLANTA,GA,30339
1007,BARSTOW,CA,92311
1008,GLEN BURNIE,MD,21060
1009,DENVER,CO,00222-5335
1010,KINGSPORT,TN,37660
1011,SHELBY TOWNSHIP,MI,48315
1012,BERKELEY,CA,947021146
1013,PANAMA CITY,FL,32401
1014,KENDLETON,TX,77451
1015,DALLAS,TX,75246
1016,BAYONNE,NJ,7002
1017,MIAMI,FL,331692320
1018,MOBILE,AL,36604
1019,NICEVILLE,FL,32578
1020,DORAVILLE,GA,30340
1021,EVERETT,MA,02149-3501
1022,BEAVER FALLS,PA,15010
1023,BROOKLYN,NY,11216
1024,LAGUNA BEACH,CA,926511343
1025,WESTMINSTER,CO,80030
1026,BELLEVILLE,IL,62220-1438
1027,NEW YORK,NY,10016
1028,LAKEWOOD,CA,90712-1273
1029,BELLINGHAM,WA,98225
1030,BEMIDJI,MN,55601
1031,SAVANNAH,GA,31405
1032,HUNTSVILLE,AL,35801
1033,TORRANCE,CA,90505
1034,GREAT FALLS,MT,59405
1035,GREAT FALLS,MT,59403
1036,ELLICOTT CITY,MD,21043
1037,SPRINGFIELD,MO,65802
1038,BALA CYNWYD,PA,19004
1039,FOREST HILLS,NY,11375
1040,CHICAGO,IL,60602
1041,CHICAGO,IL,606023705
1042,VIENNA,VA,22182
1043,NORTH HOLLYWOOD,CA,916071607
1044,SWARTHMORE,PA,19081
1045,BROOKLYN,NY,11230
1046,BROOKLYN,NY,11219
1047,MONSEY,NY,10952
1048,BETHANY,OK,73008
1049,DOTHAN,AL,36302
1050,BLOOMINGTON,MN,55438
1051,KANSAS CITY,KS,66102
1052,STERLING HEIGHTS,MI,48312
1053,FLORENCE,SC,29502
1054,JASPER,AL,35501
1055,CLINTON,MO,64735
1056,ROCK ISLAND,IL,612046070
1057,FULLERTON,CA,92633
1058,MARSHFIELD,MO,657092399
1059,MISSOULA,MT,598017910
1060,HOUSTON,TX,77063
1061,WHITE HAVEN,PA,18661
1062,BALTIMORE,MD,21209
1063,LOS ANGELES,CA,90048
1064,Chicago,IL,60659
1065,BIRMINGHAM,MI,48009
1066,HOMEWOOD,AL,352093502
1067,BIRMINGHAM,AL,35203
1068,BIRMINGHAM,AL,35211
1069,Tacoma,WA,98409
1070,Tacoma,WA,98409
1071,HARBOR SPRINGS,MI,49740
1072,RAPID CITY,SD,57701
1073,POCAHONTAS,AR,72455
1074,BLADENSBURG,MD,20710
1075,NEW LONDON,CT,6320
1076,EAST PROVIDENCE,RI,2914
1077,SHREVEPORT,LA,71109
1078,BILLINGS,MT,59102
1079,NEW YORK,NY,10001
1080,NORMAL,IL,61761
1081,CHICAGO,IL,60641
1082,STUART,VA,24171
1083,BLUEFIELD,WV,24701-0830
1084,BLUEFIELD,WV,24701
1085,SAN BERNARDINO,CA,92408
1086,Overland Park,KS,66212
1087,ATLANTIC CITY,NJ,8401
1088,BATON ROUGE,LA,70817
1089,ST PETERSBURG,FL,33703
1090,BOCA RATON,FL,33434
1091,BOCA RATON,FL,33487
1092,SAN DIEGO,CA,921211798
1093,PALO ALTO,CA,94306
1094,WEST ROXBURY,MA,2132
1095,AUGUSTA,ME,4330
1096,DANVILLE,WV,25053
1097,BOONEVILLE,MS,38829
1098,NORTH DARTMOUTH,MA,02747-180
1099,BOSTON,MA,2215
1100,BOSTON,MA,2210
1101,MARIETTA,GA,30067
1102,BOWLING GREEN,KY,42104
1103,HAVERHILL,MA,1835
1104,BRADFORD,PA,16701
1105,CHARLOTTE,NC,282083141
1106,FREEPORT,TX,77541
1107,MAX MEADOWS,VA,24360
1108,FAIRMONT,WV,26554
1109,CLEVELAND,OH,44120
1110,BRICK,NJ,8723
1111,BRIGHTON,MI,481168360
1112,CHICAGO,IL,60659
1113,ST LOUIS,MO,63139
1114,TRENTON,NJ,8638
1115,BALTIMORE,MD,21234
1116,HOT SPRINGS,AR,71903
1117,BROCKTON,MA,2401
1118,TUCSON,AZ,85711
1119,DOBBS PERRY,NY,105223413
1120,FLUSHING,NY,11355
1121,BROOKLYN,NY,11235
1122,MARSHALL,MI,49068
1123,DENVER,CO,80218
1124,LONGVIEW,TX,75601-5120
1125,ATLANTA,GA,30314
1126,DEARBORN,MI,48124
1127,SAN FRANCISCO,CA,94103
1128,HAMPTON,VA,23666
1129,CONCORD,CA,945202611
1130,CHICAGO,IL,60604
1131,FAIRLESS HILLS,PA,19030
1132,PHOENIX,AZ,85016
1133,BUFFALO,NY,14211--13
1134,BOSTON,MA,2116
1135,BATON ROUGE,LA,70816
1136,MEDFORD,NJ,8055
1137,MILWAUKEE,WI,53203
1138,Sacramento,CA,95828-3711
1139,SEATTLE,WA,981337910
1140,MIAMI,FL,33125
1141,EL PASO,TX,79921
1142,UTICA,NY,13502
1143,DETROIT,MI,48203
1146,Wellesley,MA,02457-031
1147,Muskogee,OK,74403-159
1148,Bainbridge,GA,39819
1149,Bainbridge Island,WA,98110
1150,Stamford,CT,6901
1151,Monsey,NY,10952
1152,Lakewood,NJ,8701
1153,Flint,MI,48507-998
1154,Baldwin City,KS,66006-0065
1155,Baldwin City,KS,66006-006
1156,Bakersfield,CA,93305-129
1157,Seattle,WA,98104
1158,Austin,TX,78757-706
1159,Austin,TX,78704-478
1160,Austin,TX,78757-7068
1161,Austin,TX,78704-4785
1162,Baldwin Park,CA,91706-422
1163,Berea,OH,44017-208
1164,Muncie,IN,47303
1165,Muncie,IN,47306
1166,Baltimore,MD,21215-789
1167,Baltimore,MD,21215-393
1168,Baltimore,MD,21202-323
1169,Linthicum,MD,21090
1170,Baltimore,MD,21201-344
1171,Fort Bragg,CA,95437
1173,Worcester,MA,1604
1175,New York,NY,10025
1176,Arlington,VA,22201
1177,Chicago,IL,60602
1178,Springfield,MO,65803-349
1179,Clarks Summit,PA,18411
1180,Little Rock,AR,72210-282
1181,Little Rock,AR,72210-2820
1182,San Antonio,TX,78205-111
1183,Memphis,TN,38104
1184,Jacksonville,TX,75766-540
1185,Richmond,VA,23227-453
1186,San Antonio,TX,78224-133
1187,Roanoke,VA,24014
1189,East Windsor,CT,6088
1190,Concord,NC,28025-514
1191,Cincinnati,OH,45241
1192,Miamisburg,OH,45342
1193,Columbus,OH,43085
1194,Garfield Hts,OH,44125-5300
1195,Haviland,KS,67059-028
1196,Annandale-On-Hudson,NY,12504-500
1197,Great Barrington,MA,01230-9702
1198,New York,NY,10027-659
1199,Saint Louis,MO,63110
1200,Saint Louis,MO,63110-1090
1201,Saint Louis,MO,63110-109
1202,Williamsport,PA,17701
1203,Nicholasville,KY,40356-215
1204,Miami,FL,33161-669
1205,Barstow,CA,92311
1206,Wilson,NC,27893-700
1207,Great Bend,KS,67530
1208,Bastrop,LA,71220
1209,Kenmore,WA,98028
1210,Lewiston,ME,4240
1211,Tacoma,WA,98405
1212,Baton Rouge,LA,70816
1213,Baton Rouge,LA,70806
1214,Baton Rouge,LA,70806
1215,Baton Rouge,LA,70806
1216,Baton Rouge,LA,70806
1217,Baton Rouge,LA,70816-818
1218,Atlanta,GA,30313
1219,Brimley,MI,49715
1220,Longmeadow,MA,1106
1221,Boston,MA,2116
1222,Canton,MA,2021
1223,National City,CA,91950
1224,Escanaba,MI,49829-251
1225,Bayamon,PR,959
1226,Bayamon,PR,959
1227,Houston,TX,77030-349
1228,Waco,TX,76798
1229,Bay City,MI,48708-561
1230,Springfield,MA,1199
1232,Leesburg,FL,34748
1233,Columbus,GA,31909-466
1234,Bangor,ME,4401
1235,Cleveland,OH,44106
1236,Logan,UT,84341
1237,Portland,OR,97205
1238,Washington,NC,27889
1239,Beaumont,CA,92223
1240,Hialeah,FL,33012-3221
1241,Forest Park,GA,30297-144
1242,Middletown,NY,10940
1243,Miami Beach,FL,33139-6504
1244,Hialeah,FL,33012-3322
1245,Homestead,FL,33030
1246,Miami,FL,33144
1247,North Miami Beach,FL,33162
1248,Tahlequah,OK,74465
1249,Beaver Falls,PA,15010-420
1250,Red Bud,IL,62278
1251,Worcester,MA,01615-007
1252,Springdale,OH,45246
1253,Florence,KY,41042
1254,Springdale,OH,45246
1255,Beckley,WV,25801
1256,Little Rock,AR,72212
1257,Lewes,DE,19958
1258,Lewes,DE,19958
1259,Houston,TX,77016-372
1269,Far Rockaway,NY,11691
1270,Denver,CO,80247
1271,Jackson,MS,39202
1272,Jackson,MS,39202
1273,Cicero,IL,60804
1274,Monroeville,PA,15146-2388
1275,Louisville,KY,40205-067
1276,Russell,KY,41169
1277,Bellevue,WA,98007
1278,Bellevue,WA,98007-6484
1279,Bellevue,WA,98007-648
1280,Bellevue,NE,68005-309
1281,Green Bay,WI,54311
1282,Green Bay,WI,54301-350
1283,Green Bay,WI,54305-3400
1284,Green Bay,WI,54305-340
1285,Bellingham,WA,98226-551
1286,Bellingham,WA,98225-159
1287,Poway,CA,92064
1288,El Cajon,CA,92021
1289,National City,CA,91950
1290,Belmont,NC,28012-180
1291,Saint Clairsville,OH,43950
1292,Nashville,TN,37212-375
1293,Beloit,WI,53511-559
1294,Bemidji,MN,56601
1295,Dunbar,WV,25064
1297,Columbia,SC,29204-108
1298,Atchison,KS,66002-149
1299,Lisle,IL,60532-090
1300,Great Falls,MT,59405
1301,New Port Richey,FL,34652
1302,Boston,MA,2116
1303,Washington,DC,20017
1304,Greensboro,NC,27401-323
1305,Bennington,VT,05201-600
1306,Waltham,MA,02452-470
1307,Waltham,MA,02452-4705
1308,Wayne,NJ,7470
1309,Berea,KY,40404-218
1310,Philadelphia,PA,19130-971
1311,Paramus,NJ,07652-159
1312,Santa Rosa,CA,95407-6834
1313,Brooklyn,NY,11201-370
1314,West Paterson,NJ,7424
1315,New York,NY,10017
1316,Woodland Park,NJ,7424
1317,Boston,MA,2215
1318,Wyomissing,PA,19610-116
1319,Pittsfield,MA,01201-578
1320,Mount Berry,GA,30149
1321,East Orange,NJ,07018-1703
1322,Richmond,VA,23294
1323,Brooklyn,NY,11204
1324,Brooklyn,NY,11214
1325,Lakewood,NJ,08701-275
1326,Bethany,WV,26032
1327,Mankato,MN,56001
1328,Richmond,IN,47374-401
1329,Scotts Valley,CA,95066-289
1330,Hampton,VA,23666
1331,Mishawaka,IN,46545-5591
1332,North Newton,KS,67117-8061
1333,McKenzie,TN,38201
1334,Anaheim,CA,92801
1335,Anaheim,CA,92801
1336,Daytona Beach,FL,32114-309
1337,Daytona Beach,FL,32114-3099
1338,Atlanta,GA,30316
1339,Atlanta,GA,30316
1340,Sumiton,AL,35148
1341,Rochester,NY,14607-170
1342,Santa Fe Springs,CA,90670
1344,Hatfield,PA,19440
1345,Pittsburgh,PA,15233
1347,Moses Lake,WA,98837-329
1349,Dallas,TX,75215
1351,Sioux City,IA,51103
1352,San Jose,CA,95134
1353,La Mirada,CA,90639-000
1355,Birmingham,AL,35254
1356,Portland,OR,97266
1357,Bridgton,ME,4009
1358,Mobile,AL,36603-589
1359,Bismarck,ND,58506-558
1360,Hamilton,MT,59840
1361,Moline,IL,61265-589
1362,Rapid City,SD,57701
1363,Spearfish,SD,57799-950
1364,Pocahontas,AR,72455
1365,Carlinville,IL,62626
1366,Browning,MT,59417-081
1367,Janesville,WI,53547-500
1368,Upton,MA,1568
1369,Dublin,NC,28332
1370,California,MD,20619
1371,Boston,MA,2111
1372,Malden,MA,2148
1373,Colorado Springs,CO,80916
1374,McLean,VA,22102-300
1375,Vacaville,CA,95687
1376,Findlay,OH,45840
1377,Weston,MA,02493-269
1378,Quincy,IL,62305-700
1379,Quincy,IL,62305-700
1380,Quincy,IL,62305-700
1381,Brenham,TX,77833-409
1382,Bloomfield,NJ,7003
1383,Bloomsburg,PA,17815
1384,Mobile,AL,36606
1385,Alexandria,LA,71301
1386,Alexandria,LA,71301
1387,Baton Rouge,LA,70808
1388,Fayetteville,AR,72703
1389,Gulfport,MS,39503
1390,Houma,LA,70360
1391,Lafayette,LA,70508-386
1392,Metairie,LA,70002
1393,Shreveport,LA,71107-652
1394,Canton,MA,2021
1395,Blue Mountain,MS,38610-950
1396,Pendleton,OR,97801
1397,Weyers Cave,VA,24486-008
1398,Martinsburg,WV,25401
1399,Grafton,WI,53024
1400,Marysville,MI,48040
1401,Marysville,MI,48040
1402,Bluefield,VA,24605
1403,Bluefield,WV,24701
1404,Colorado Springs,CO,80918-3684
1405,Bluffton,OH,45817-210
1406,Blytheville,AR,72315
1407,Jackson,MS,39211
1408,Greenville,SC,29614
1410,Siler City,NC,27344-6728
1412,Ravenna,OH,44266
1413,Boise,ID,83714-122
1414,Boise,ID,83725
1415,Provo,UT,84604
1416,Richmond,VA,23227-1149
1417,Richmond,VA,23227-114
1418,Richmond,VA,23227
1420,San Diego,CA,92113
1421,San Diego,CA,92113
1422,Boonville,MO,65233
1423,El Paso,TX,79925
1424,New York,NY,10032-156
1425,Los Angeles,CA,90047
1426,Bossier City,LA,71111-692
1427,Boston,MA,02115-270
1428,Boston,MA,02115-2703
1429,Boston,MA,02136-403
1430,Chestnut Hill,MA,2467
1431,Brookline,MA,2446
1432,Boston,MA,2215
1433,Boulder,CO,80301-329
1434,Brunswick,ME,04011-844
1435,Bowie,MD,20715-946
1436,Bowling Green,OH,43403
1437,Bradenton,FL,34209
1438,Pittsburgh,PA,15219
1439,Houston,TX,77027
1440,Starke,FL,32091
1441,Starke,FL,32091
1442,York,PA,17402-901
1443,Suffield,CT,6078
1444,Peoria,IL,61625-000
1445,Forest Hills,NY,11375-423
1446,Waltham,MA,02454-911
1447,Coatesville,PA,19320-153
1448,Branford,CT,6405
1449,Branford,CT,06405-410
1450,Richmond,VA,23230-360
1451,Lake Jackson,TX,77566-319
1452,Gainesville,GA,30501-366
1453,Seattle,WA,98109
1454,Owensboro,KY,42301-302
1455,Brevard,NC,28712
1456,Cocoa,FL,32922
1457,Tampa,FL,33602-219
1458,Mount Vernon,GA,30445
1459,Sioux City,IA,51104
1460,Bethpage,NY,11714-354
1461,Southington,CT,06489-105
1462,Bridgeport,CT,6610
1463,Logan,UT,84321
1464,Barstow,CA,92311
1465,Bridgewater,VA,22812-159
1466,Bridgewater,MA,2325
1467,Bridgewater,MA,2325
1468,Provo,UT,84602
1469,Laie,HI,96762-129
1470,Rexburg,ID,83460-410
1471,Provo,UT,84602
1472,Newport,KY,41071
1473,Scottsdale,AZ,85251
1474,East Hartford,CT,6108
1475,East Hartford,CT,6108
1476,Meriden,CT,06450-4836
1477,Niantic,CT,06357-3224
1478,Fall River,MA,02720-739
1479,Bristol,CT,6010
1480,Anaheim,CA,92806-6198
1481,Forth Worth,TX,76129
1482,Levittown,NY,11756-134
1483,Meridian,ID,83642-0000
1484,West Jordan,UT,84088
1485,Brockton,MA,02302-190
1486,Broken Arrow,OK,74012
1487,Broken Arrow,OK,74012
1488,Lincroft,NJ,07738-159
1489,Brookfield,MO,64628
1490,Farmers Branch,TX,75244-499
1491,Phoenix,AZ,85021
1492,Oklahoma City,OK,73114
1493,Phoenix,AZ,85021
1494,Brooklyn,NY,11201
1495,Brooklyn,NY,11201
1496,Sunnyvale,CA,94086
1497,Santa Barbara,CA,93103
1498,Santa Barbara,CA,93103
1499,Charlotte,NC,28262
1500,Charlotte,NC,28262
1501,Binghamton,NY,13902-101
1502,Binghamton,NY,13905
1503,Fort Lauderdale,FL,33301
1504,Fort Lauderdale,FL,33301
1505,Mentor,OH,44060
1506,Mentor,OH,44060
1507,Mendota Heights,MN,55120-100
1508,Atlanta,GA,30318
1509,Atlanta,GA,30309-284
1510,Brooklyn Center,MN,55430
1511,Mendota Heights,MN,55120
1512,Fort Wayne,IN,46805
1513,Albuquerque,NM,87123
1514,Atlanta,GA,30328
1515,Birmingham,AL,35209-4701
1516,Boise,ID,83709
1517,Garland,TX,75041
1518,Denver,CO,80203
1519,Findlay,OH,45840
1520,Fort Wayne,IN,46805
1521,Hurst,TX,76053
1522,Greenville,SC,29601
1523,Hopkinsville,KY,42240-494
1524,Indianapolis,IN,46204
1525,Lenexa,KS,66215
1526,Santa Monica,CA,90405
1527,Louisville,KY,40213-326
1528,Merrillville,IN,46410
1529,Miami,FL,33132
1530,North Canton,OH,44720
1531,Fort Mitchell,KY,41017
1532,Oklahoma City,OK,73132
1533,Santa Ana,CA,92704
1534,Phoenix,AZ,85029
1535,Salina,KS,67401-730
1536,San Antonio,TX,78229
1537,San Diego,CA,92108
1538,South Bend,IN,46617
1539,Fenton,MO,63026
1540,Tucson,AZ,85712
1541,Tulsa,OK,74146
1542,Providence,RI,2912
1543,Anaheim,CA,92805
1545,Supply,NC,28462
1546,Rogers,AR,72756
1547,Dayton,TN,37321-7000
1548,Gold River,CA,95670-4443
1549,Los Angeles,CA,90010
1550,Rogers,AR,72756
1551,Topeka,KS,66604
1552,Los Angeles,CA,90010
1553,Lincoln,NE,68506-129
1554,Cleveland,OH,44115
1555,Hampton,VA,23666
1556,Smithfield,RI,02917-128
1557,Cleveland,OH,44114-320
1558,Eastlake,OH,44095
1559,Eastlake,OH,44095
1560,Glendale,WI,53217
1561,Syracuse,NY,13203-250
1562,Milwaukee,WI,53203-260
1563,Richmond,VA,23235
1564,Virginia Beach,VA,23462
1565,Wauwatosa,WI,53226
1566,Willoughby Hills,OH,44092-279
1567,Torrance,CA,90501
1568,Alhambra,CA,91803
1569,Gardena,CA,90247
1570,Hayward,CA,94541
1571,Lynnwood,WA,98036
1572,Houston,TX,77036-800
1573,San Bernardino,CA,92408
1574,San Jose,CA,95128
1575,Eagan,MN,55121-169
1576,Chelsea,MA,2150
1577,Bryn Athyn,PA,19009-071
1578,Bryn Mawr,PA,19010
1579,Tullahoma,TN,37388-3409
1580,Feasterville,PA,19053-736
1581,New Philadelphia,OH,44663-945
1582,Lewisburg,PA,17837
1583,Dallas,TX,75217-1775
1584,Newtown,PA,18940-410
1586,Storm Lake,IA,50588
1587,Lewis Center,OH,43035
1588,Bridgeport,CT,6610
1589,Bridgeport,CT,6610
1590,Boston,MA,02129-292
1591,Burlington,VT,5401
1592,Pemberton,NJ,08068-159
1593,Burlington,VT,05401-272
1594,Everett,WA,98208-324
1595,Valley Stream,NY,11580-543
1596,Sharon,PA,16146-384
1597,Evanston,WY,82930
1598,Las Cruces,NM,88001
1599,Boston,MA,2116
1600,Boston,MA,2116
1601,Butler,PA,16001
1602,Bridgeport,CT,6604
1603,El Dorado,KS,67042-3280
1604,Butler,PA,16003-120
1605,Hamilton,OH,45011
1606,Indianapolis,IN,46208
1607,Butte,MT,59701
1608,Oroville,CA,95965-839
1609,Pittsburgh,PA,15214
1610,Pittsburgh,PA,15214
1611,LOS ANGELES,CA,90064
1612,MILWAUKEE,WI,53212
1613,INDIANAPOLIS,IN,46219
1614,CADILLAC,MI,49601
1615,CAYEY,PR,737
1616,MAYAGUEZ,PR,680
1617,SACRAMENTO,CA,95828
1618,Alton,IL,62002
1619,GRANTSVILLE,WV,26147
1620,NORTHRIDGE,CA,91324
1621,EL MONTE,CA,91731
1622,HUNTINGTON BEACH,CA,92648
1623,VALLEJO,CA,94590-6957
1624,LOS ANGELES,CA,90024
1625,PALMDALE,CA,93550
1626,STOCKTON,CA,95205
1627,SANTA ROSA,CA,95403
1628,MARYSVILLE,CA,95901
1629,BERKELEY,CA,94710
1630,PASADENA,CA,91101
1631,ENCINITAS,CA,92024
1632,IRVINE,CA,92614-6406
1633,VAN NUYS,CA,91411
1634,LOS ANGELES,CA,90010
1635,SAN JUAN CAPISTRANO,CA,92675
1636,ROSEVILLE,CA,95678
1637,CHICO,CA,959737802
1638,LONG BEACH,CA,90807-3377
1639,SAN FRANCISCO,CA,94103
1640,BEVERLY HILLS,CA,90211
1641,OAKLAND,CA,94621
1642,SANTA ANA,CA,92705
1643,RIVERSIDE,CA,92506
1644,DELANO,CA,93215
1645,LOS ANGELES,CA,90047
1646,FULLERTON,CA,92632
1647,SAN FRANCISCO,CA,94121
1648,WOODLAND HILLS,CA,91364
1649,ROHNERT PARK,CA,94928
1650,MURRIETA,CA,92563
1651,COLUMBUS,GA,31901
1652,TOLEDO,OH,43608-2098
1653,CHARLESTON,WV,25304
1654,SICKLERVILLE,NJ,08081-4000
1655,PARKERSBURG,WV,26102
1656,ERIE,PA,16510
1657,SOUTHFIELD,MI,48075
1658,CHICAGO,IL,60621-1812
1659,CANTON,MA,2021
1660,CANYON COUNTRY,CA,91351
1661,HYANNIS,MA,2601
1662,CAPE CORAL,FL,33904
1663,CAPE MAY COURTHOUSE,NJ,08210-1941
1664,CHICAGO,IL,60622
1665,SAN JUAN CAPISTRANO,CA,92675
1666,SACRAMENTO,CA,95827
1667,Trenton,NJ,8618
1668,LINCOLN,NE,68524
1669,WASHINGTON,DC,20018
1670,CINCINNATI,OH,45226
1671,LOUISVILLE,KY,40205
1672,CHICAGO,IL,60601
1673,LAS VEGAS,NV,89109
1674,BROOKLYN,NY,11201
1675,MELVILLE,NY,11747
1676,HOUSTON,TX,77056
1677,RENO,NV,89502
1678,WOODLAND,CA,95776
1679,DETROIT,MI,48208
1680,KANSAS CITY,MO,64114
1681,NORCROSS,GA,30093
1682,PEKIN,IL,61554
1683,ORANGE,CA,92687
1684,RIVERSIDE,CA,92503
1685,PITTSTON,PA,186401100
1686,OAKLAND,CA,946123917
1687,MELBOURNE,FL,32935
1688,EDINBURG,TX,78539
1689,ATASCADERO,CA,93422-2759
1690,OAKLAND,CA,94621
1691,ATTLEBORO,MA,2703
1692,ANN ARBOR,MI,48105
1693,LAFAYETTE,LA,705073504
1694,NEWARK,NJ,7102
1695,SPRINGFIELD,MA,01128-1343
1696,SAN JUAN,PR,928
1697,ROANOKE,VA,24014
1698,ROANOKE,VA,24033-3367
1699,ROANOKE,VA,24033
1700,WILLISTON,VT,5495
1701,NEW BERN,NC,28562
1702,CHARLOTTE,NC,28212
1703,BIRMINGHAM,AL,35234
1704,CARROLLTON,MO,64633
1705,LITTLE ROCK,AR,72215
1706,ATLANTA,GA,30313
1707,SANTA ANA,CA,92701
1708,NEWTON,MA,2158
1709,BELLEVUE,WA,98005
1710,LAKEWOOD,CO,80232
1711,LAS VEGAS,NV,89109
1712,CASPER,WY,82604
1713,WATERTOWN,MA,2472
1714,HICKORY,NC,28601
1715,BOSTON,MA,2118
1716,VIRGINIA BEACH,VA,23451
1717,Los Angeles,CA,90036
1718,WESTBROOK,ME,40924758
1719,Tulsa,OK,74129
1720,Arlington,TX,76011
1721,Peoria,AZ,85345-2410
1722,Jacksonville,FL,32208
1723,Wilkes Barre,PA,18702
1724,VANCOUVER,WA,98661
1725,CEDARTOWN,GA,30125
1726,PUEBLO,CO,81003
1727,QUINCY,MA,2169
1728,PITTSBURGH,PA,15213
1729,ANCHORAGE,AK,99501
1730,BRONX,NY,10460
1731,SAN FRANCISCO,CA,94103
1732,TRACY,CA,95376
1733,NEW YORK,NY,10011
1734,WOLCOTT,VT,5680
1735,BEND,OR,97701
1736,CHICAGO,IL,60605
1737,SAN JOSE,CA,95133
1738,IDAHO FALLS,ID,83404
1739,BIRMINGHAM,AL,35215
1740,CENTERVILLE,OH,45459
1741,MOBERLY,MO,65270
1742,OPELIKA,AL,36801
1743,PLYMOUTH,MN,554415934
1744,GREENVILLE,KY,42345
1745,FRESNO,CA,93650
1746,GOLETA,CA,93117
1747,ORLANDO,FL,32801
1748,ORLANDO,FL,32822
1749,ORLANDO,FL,32827
1750,ORLANDO,FL,32809
1751,LITTLE ROCK,AR,72202
1752,ST PETERSBURG,FL,33714
1753,SPENCER,MA,1562
1754,OKLAHOMA CITY,OK,73109
1755,ROME,NY,13440
1756,COLUMBUS,OH,43223
1757,HASTINGS,NY,130760292
1758,RIVERHEAD,NY,11901
1759,BROWNWOOD,TX,76801-0000
1760,CENTRALIA,WA,98531
1761,CENTRALIA,IL,62801
1762,DENVER,CO,80204
1763,COLORADO SPRINGS,CO,80933-7021
1764,COLORADO SPRINGS,CO,80909
1765,OREGON CITY,OR,97045
1766,ST HELENS,OR,970513212
1767,PORTLAND,OR,972034122
1768,GLEN BURNIE,MD,21060
1769,TORRANCE,CA,90505
1770,DES PLAINES,IL,60018
1771,ALBUQUERQUE,NM,871105401
1772,LONG BEACH,CA,90808
1773,Los Angeles,CA,90020-5020
1774,Alexandria,VA,22312
1775,Chicago,IL,60624
1776,Coachella,CA,92236
1777,Durham,NC,27701
1778,El Centro,CA,92243
1779,El Paso,TX,79907
1780,Escondido,CA,92025
1781,Gilroy,CA,95020
1782,Oakland,CA,94621
1783,Oxnard,CA,93030
1784,Temecula,CA,92590
1785,Reno,NV,89502
1786,Riverside,CA,92503
1787,Sacramento,CA,95828
1788,Salinas,CA,93901
1789,San Bernardino,CA,92408
1790,San Diego,CA,92102
1791,Santa Ana,CA,92701
1792,Santa Maria,CA,93458
1793,San Jose,CA,95110
1794,Socorro,TX,79927
1795,Soledad,CA,93960-2996
1796,Watsonville,CA,95076
1797,ONTARIO,CA,91762
1798,YOUNGSTOWN,OH,44507-1131
1799,CHAMBERSBURG,PA,17201
1800,CROFTON,MD,21114
1801,SPRING,TX,77379-7686
1802,CHANDLER,AZ,85249
1803,MOSES LAKE,WA,98837
1804,NEW ALBANY,IN,47150
1805,MOBILE,AL,36606
1806,STUART,FL,34997
1807,BULLHEAD CITY,AZ,86442
1808,CHARLOTTE,NC,28213
1809,CHARLOTTE,NC,28216
1810,Maple Heights,OH,44137-3599
1811,HUDSON,OH,44236
1812,CHATTANOOGA,TN,374021204
1813,MELBOURNE,FL,32935
1814,Southampton,PA,18966-374
1815,Broomall,PA,19008
1816,Philadelphia,PA,19154
1817,CHICAGO,IL,60615
1818,CHICAGO,IL,606414616
1819,CHICAGO,IL,60641
1820,SKOKIE,IL,60076
1821,CHICAGO,IL,60604
1822,CHICO,CA,95926
1823,Fort Walton Beach,FL,32547
1824,DALLAS,TX,75224
1825,JOHNSTOWN,PA,15906
1826,FRONT ROYAL,VA,22630-9989
1827,WILMINGTON,DE,19899
1828,LOUISVILLE,KY,40214
1829,SANTA ROSA BEACH,FL,32459
1830,NOVATO,CA,94947
1831,GREENFIELD,OH,45123
1832,CONCORD,CA,94518
1833,NEW YORK,NY,10022
1834,NEW YORK,NY,10016
1835,VAN NUYS,CA,91406
1836,MARION,IN,469523255
1837,EASTON,PA,18042-353
1838,OKLAHOMA CITY,OK,73112
1839,ANCHORAGE,AK,995244414
1840,Whitehall,OH,43213
1841,CINCINNATI,OH,45202
1842,CINCINNATI,OH,45229
1843,CINCINNATI,OH,45239
1844,MILFORD,OH,45150
1845,DAYTONA BEACH,FL,32118
